year,age,age_start,age_width,sex,cod,px
1975,50-54,50,5,female,Neoplasms,0.40848
1975,50-54,50,5,female,Other,0.49957
1975,55-59,55,5,female,External,0.08489
1975,55-59,55,5,female,Neoplasms,0.39906
1975,55-59,55,5,female,Other,0.51605
1975,60-64,60,5,female,External,0.06489
1975,60-64,60,5,female,Neoplasms,0.37793
1975,60-64,60,5,female,Other,0.55718
1975,65-69,65,5,female,External,0.05119
1975,65-69,65,5,female,Neoplasms,0.30064
1975,65-69,65,5,female,Other,0.64817
1975,70-74,70,5,female,External,0.04520
1975,70-74,70,5,female,Neoplasms,0.24112
1975,70-74,70,5,female,Other,0.71367
1975,75-79,75,5,female,External,0.04749
1975,75-79,75,5,female,Neoplasms,0.17945
1975,75-79,75,5,female,Other,0.77306
1975,80-84,80,5,female,External,0.05795
1975,80-84,80,5,female,Neoplasms,0.13384
1975,80-84,80,5,female,Other,0.80821
1975,85-89,85,5,female,External,0.06624
1975,85-89,85,5,female,Neoplasms,0.10142
1975,85-89,85,5,female,Other,0.83233
1975,90-94,90,5,female,External,0.07820
1975,90-94,90,5,female,Neoplasms,0.07139
1975,90-94,90,5,female,Other,0.85041
1975,95-99,95,5,female,External,0.07976
1975,95-99,95,5,female,Neoplasms,0.05317
1975,95-99,95,5,female,Other,0.86707
1975,100+,100,5,female,External,0.06940
1975,100+,100,5,female,Neoplasms,0.02617
1975,100+,100,5,female,Other,0.90444
1976,<1,0,1,female,External,0.08141
1976,<1,0,1,female,Neoplasms,0.00636
1976,<1,0,1,female,Other,0.91222
1976,1-4,1,4,female,External,0.32960
1976,1-4,1,4,female,Neoplasms,0.08857
1976,1-4,1,4,female,Other,0.58184
1976,5-9,5,5,female,External,0.38889
1976,5-9,5,5,female,Neoplasms,0.16852
1976,5-9,5,5,female,Other,0.44259
1976,10-14,10,5,female,External,0.39431
1976,10-14,10,5,female,Neoplasms,0.16870
1976,10-14,10,5,female,Other,0.43699
1976,15-19,15,5,female,External,0.61281
1976,15-19,15,5,female,Neoplasms,0.10956
1976,15-19,15,5,female,Other,0.27762
1976,20-24,20,5,female,External,0.54538
1976,20-24,20,5,female,Neoplasms,0.10292
1976,20-24,20,5,female,Other,0.35170
1976,25-29,25,5,female,External,0.43133
1976,25-29,25,5,female,Neoplasms,0.16258
1976,25-29,25,5,female,Other,0.40609
1976,30-34,30,5,female,External,0.31536
1976,30-34,30,5,female,Neoplasms,0.23121
1976,30-34,30,5,female,Other,0.45343
1976,35-39,35,5,female,External,0.22733
1976,35-39,35,5,female,Neoplasms,0.30174
1976,35-39,35,5,female,Other,0.47093
1976,40-44,40,5,female,External,0.16357
1976,40-44,40,5,female,Neoplasms,0.32715
1976,40-44,40,5,female,Other,0.50928
1976,45-49,45,5,female,External,0.12434
1976,45-49,45,5,female,Neoplasms,0.37703
1976,45-49,45,5,female,Other,0.49863
1976,50-54,50,5,female,External,0.09525
1976,50-54,50,5,female,Neoplasms,0.40323
1976,50-54,50,5,female,Other,0.50153
1976,55-59,55,5,female,External,0.07759
1976,55-59,55,5,female,Neoplasms,0.41915
1976,55-59,55,5,female,Other,0.50326
1976,60-64,60,5,female,External,0.06362
1976,60-64,60,5,female,Neoplasms,0.36932
1976,60-64,60,5,female,Other,0.56706
1976,65-69,65,5,female,External,0.05437
1976,65-69,65,5,female,Neoplasms,0.31486
1976,65-69,65,5,female,Other,0.63077
1976,70-74,70,5,female,External,0.04811
1976,70-74,70,5,female,Neoplasms,0.24520
1976,70-74,70,5,female,Other,0.70669
1976,75-79,75,5,female,External,0.04941
1976,75-79,75,5,female,Neoplasms,0.18322
1976,75-79,75,5,female,Other,0.76736
1976,80-84,80,5,female,External,0.05912
1976,80-84,80,5,female,Neoplasms,0.13848
1976,80-84,80,5,female,Other,0.80240
1976,85-89,85,5,female,External,0.06782
1976,85-89,85,5,female,Neoplasms,0.10064
1976,85-89,85,5,female,Other,0.83155
1976,90-94,90,5,female,External,0.07826
1976,90-94,90,5,female,Neoplasms,0.06839
1976,90-94,90,5,female,Other,0.85334
1976,95-99,95,5,female,External,0.07758
1976,95-99,95,5,female,Neoplasms,0.05224
1976,95-99,95,5,female,Other,0.87018
1976,100+,100,5,female,External,0.08430
1976,100+,100,5,female,Neoplasms,0.03118
1976,100+,100,5,female,Other,0.88453
1977,<1,0,1,female,External,0.09376
1977,<1,0,1,female,Neoplasms,0.00370
1977,<1,0,1,female,Other,0.90254
1977,1-4,1,4,female,External,0.32401
1977,1-4,1,4,female,Neoplasms,0.10956
1977,1-4,1,4,female,Other,0.56643
1977,5-9,5,5,female,External,0.39272
1977,5-9,5,5,female,Neoplasms,0.17625
1977,5-9,5,5,female,Other,0.43103
1977,10-14,10,5,female,External,0.40443
1977,10-14,10,5,female,Neoplasms,0.20926
1977,10-14,10,5,female,Other,0.38632
1977,15-19,15,5,female,External,0.59538
1977,15-19,15,5,female,Neoplasms,0.10019
1977,15-19,15,5,female,Other,0.30443
1977,20-24,20,5,female,External,0.57548
1977,20-24,20,5,female,Neoplasms,0.10192
1977,20-24,20,5,female,Other,0.32261
1977,25-29,25,5,female,External,0.45797
1977,25-29,25,5,female,Neoplasms,0.14130
1977,25-29,25,5,female,Other,0.40072
1977,30-34,30,5,female,External,0.32398
1977,30-34,30,5,female,Neoplasms,0.20789
1977,30-34,30,5,female,Other,0.46813
1977,35-39,35,5,female,External,0.26132
1977,35-39,35,5,female,Neoplasms,0.28183
1977,35-39,35,5,female,Other,0.45685
1977,40-44,40,5,female,External,0.18821
1977,40-44,40,5,female,Neoplasms,0.34278
1977,40-44,40,5,female,Other,0.46901
1977,45-49,45,5,female,External,0.12201
1977,45-49,45,5,female,Neoplasms,0.38953
1977,45-49,45,5,female,Other,0.48846
1977,50-54,50,5,female,External,0.10294
1977,50-54,50,5,female,Neoplasms,0.42159
1977,50-54,50,5,female,Other,0.47547
1977,55-59,55,5,female,External,0.08773
1977,55-59,55,5,female,Neoplasms,0.40996
1977,55-59,55,5,female,Other,0.50231
1977,60-64,60,5,female,External,0.06701
1977,60-64,60,5,female,Neoplasms,0.38616
1977,60-64,60,5,female,Other,0.54683
1977,65-69,65,5,female,External,0.05724
1977,65-69,65,5,female,Neoplasms,0.32874
1977,65-69,65,5,female,Other,0.61401
1977,70-74,70,5,female,External,0.05066
1977,70-74,70,5,female,Neoplasms,0.25685
1977,70-74,70,5,female,Other,0.69250
1977,75-79,75,5,female,External,0.05106
1977,75-79,75,5,female,Neoplasms,0.19640
1977,75-79,75,5,female,Other,0.75254
1977,80-84,80,5,female,External,0.05937
1977,80-84,80,5,female,Neoplasms,0.14667
1977,80-84,80,5,female,Other,0.79396
1977,85-89,85,5,female,External,0.07287
1977,85-89,85,5,female,Neoplasms,0.10579
1977,85-89,85,5,female,Other,0.82134
1977,90-94,90,5,female,External,0.08182
1977,90-94,90,5,female,Neoplasms,0.07371
1977,90-94,90,5,female,Other,0.84447
1977,95-99,95,5,female,External,0.09019
1977,95-99,95,5,female,Neoplasms,0.04967
1977,95-99,95,5,female,Other,0.86014
1977,100+,100,5,female,External,0.06718
1977,100+,100,5,female,Neoplasms,0.03531
1977,100+,100,5,female,Other,0.89750
1978,<1,0,1,female,External,0.08087
1978,<1,0,1,female,Neoplasms,0.00573
1978,<1,0,1,female,Other,0.91340
1978,1-4,1,4,female,External,0.35648
1978,1-4,1,4,female,Neoplasms,0.09346
1978,1-4,1,4,female,Other,0.55007
1978,5-9,5,5,female,External,0.40490
1978,5-9,5,5,female,Neoplasms,0.18644
1978,5-9,5,5,female,Other,0.40866
1978,10-14,10,5,female,External,0.38158
1978,10-14,10,5,female,Neoplasms,0.18202
1978,10-14,10,5,female,Other,0.43640
1978,15-19,15,5,female,External,0.61012
1978,15-19,15,5,female,Neoplasms,0.11409
1978,15-19,15,5,female,Other,0.27579
1978,20-24,20,5,female,External,0.54606
1978,20-24,20,5,female,Neoplasms,0.12898
1978,20-24,20,5,female,Other,0.32496
1978,25-29,25,5,female,External,0.43352
1978,25-29,25,5,female,Neoplasms,0.14504
1978,25-29,25,5,female,Other,0.42143
1978,30-34,30,5,female,External,0.33150
1978,30-34,30,5,female,Neoplasms,0.22536
1978,30-34,30,5,female,Other,0.44314
1978,35-39,35,5,female,External,0.24389
1978,35-39,35,5,female,Neoplasms,0.28150
1978,35-39,35,5,female,Other,0.47461
1978,40-44,40,5,female,External,0.16551
1978,40-44,40,5,female,Neoplasms,0.35957
1978,40-44,40,5,female,Other,0.47492
1978,45-49,45,5,female,External,0.12290
1978,45-49,45,5,female,Neoplasms,0.38798
1978,45-49,45,5,female,Other,0.48912
1978,50-54,50,5,female,External,0.10705
1978,50-54,50,5,female,Neoplasms,0.41433
1978,50-54,50,5,female,Other,0.47862
1978,55-59,55,5,female,External,0.08211
1978,55-59,55,5,female,Neoplasms,0.42722
1978,55-59,55,5,female,Other,0.49067
1978,60-64,60,5,female,External,0.06563
1978,60-64,60,5,female,Neoplasms,0.38623
1978,60-64,60,5,female,Other,0.54814
1978,65-69,65,5,female,External,0.05667
1978,65-69,65,5,female,Neoplasms,0.33156
1978,65-69,65,5,female,Other,0.61177
1978,70-74,70,5,female,External,0.05049
1978,70-74,70,5,female,Neoplasms,0.25615
1978,70-74,70,5,female,Other,0.69336
1978,75-79,75,5,female,External,0.05032
1978,75-79,75,5,female,Neoplasms,0.19267
1978,75-79,75,5,female,Other,0.75701
1978,80-84,80,5,female,External,0.05908
1978,80-84,80,5,female,Neoplasms,0.14309
1978,80-84,80,5,female,Other,0.79783
1978,85-89,85,5,female,External,0.07300
1978,85-89,85,5,female,Neoplasms,0.10474
1978,85-89,85,5,female,Other,0.82226
1978,90-94,90,5,female,External,0.07888
1978,90-94,90,5,female,Neoplasms,0.07562
1978,90-94,90,5,female,Other,0.84549
1978,95-99,95,5,female,External,0.08195
1978,95-99,95,5,female,Neoplasms,0.04834
1978,95-99,95,5,female,Other,0.86971
1978,100+,100,5,female,External,0.08304
1978,100+,100,5,female,Neoplasms,0.04240
1978,100+,100,5,female,Other,0.87456
1979,<1,0,1,female,External,0.08440
1979,<1,0,1,female,Neoplasms,0.00498
1979,<1,0,1,female,Other,0.91062
1979,1-4,1,4,female,External,0.33689
1979,1-4,1,4,female,Neoplasms,0.11128
1979,1-4,1,4,female,Other,0.55183
1979,5-9,5,5,female,External,0.38462
1979,5-9,5,5,female,Neoplasms,0.20000
1979,5-9,5,5,female,Other,0.41538
1979,10-14,10,5,female,External,0.40848
1979,10-14,10,5,female,Neoplasms,0.19420
1979,10-14,10,5,female,Other,0.39732
1979,15-19,15,5,female,External,0.63073
1979,15-19,15,5,female,Neoplasms,0.10019
1979,15-19,15,5,female,Other,0.26908
1979,20-24,20,5,female,External,0.61762
1979,20-24,20,5,female,Neoplasms,0.09476
1979,20-24,20,5,female,Other,0.28761
1979,25-29,25,5,female,External,0.46053
1979,25-29,25,5,female,Neoplasms,0.13898
1979,25-29,25,5,female,Other,0.40049
1979,30-34,30,5,female,External,0.35341
1979,30-34,30,5,female,Neoplasms,0.21954
1979,30-34,30,5,female,Other,0.42704
1979,35-39,35,5,female,External,0.27458
1979,35-39,35,5,female,Neoplasms,0.30365
1979,35-39,35,5,female,Other,0.42177
1979,40-44,40,5,female,External,0.19717
1979,40-44,40,5,female,Neoplasms,0.34829
1979,40-44,40,5,female,Other,0.45455
1979,45-49,45,5,female,External,0.14139
1979,45-49,45,5,female,Neoplasms,0.38821
1979,45-49,45,5,female,Other,0.47040
1979,50-54,50,5,female,External,0.11115
1979,50-54,50,5,female,Neoplasms,0.43347
1979,50-54,50,5,female,Other,0.45539
1979,55-59,55,5,female,External,0.09533
1979,55-59,55,5,female,Neoplasms,0.42580
1979,55-59,55,5,female,Other,0.47886
1979,60-64,60,5,female,External,0.07165
1979,60-64,60,5,female,Neoplasms,0.39674
1979,60-64,60,5,female,Other,0.53161
1979,65-69,65,5,female,External,0.06095
1979,65-69,65,5,female,Neoplasms,0.34713
1979,65-69,65,5,female,Other,0.59192
1979,70-74,70,5,female,External,0.05030
1979,70-74,70,5,female,Neoplasms,0.26829
1979,70-74,70,5,female,Other,0.68141
1979,75-79,75,5,female,External,0.05072
1979,75-79,75,5,female,Neoplasms,0.19850
1979,75-79,75,5,female,Other,0.75078
1979,80-84,80,5,female,External,0.05527
1979,80-84,80,5,female,Neoplasms,0.14479
1979,80-84,80,5,female,Other,0.79994
1979,85-89,85,5,female,External,0.06891
1979,85-89,85,5,female,Neoplasms,0.11004
1979,85-89,85,5,female,Other,0.82104
1979,90-94,90,5,female,External,0.07427
1979,90-94,90,5,female,Neoplasms,0.07955
1979,90-94,90,5,female,Other,0.84618
1979,95-99,95,5,female,External,0.08101
1979,95-99,95,5,female,Neoplasms,0.05475
1979,95-99,95,5,female,Other,0.86425
1979,100+,100,5,female,External,0.06873
1979,100+,100,5,female,Neoplasms,0.03685
1979,100+,100,5,female,Other,0.89442
1980,<1,0,1,female,External,0.08166
1980,<1,0,1,female,Neoplasms,0.00792
1980,<1,0,1,female,Other,0.91042
1980,1-4,1,4,female,External,0.30665
1980,1-4,1,4,female,Neoplasms,0.11126
1980,1-4,1,4,female,Other,0.58209
1980,5-9,5,5,female,External,0.38866
1980,5-9,5,5,female,Neoplasms,0.16387
1980,5-9,5,5,female,Other,0.44748
1980,10-14,10,5,female,External,0.43384
1980,10-14,10,5,female,Neoplasms,0.17570
1980,10-14,10,5,female,Other,0.39046
1980,15-19,15,5,female,External,0.60676
1980,15-19,15,5,female,Neoplasms,0.11304
1980,15-19,15,5,female,Other,0.28019
1980,20-24,20,5,female,External,0.57352
1980,20-24,20,5,female,Neoplasms,0.10885
1980,20-24,20,5,female,Other,0.31763
1980,25-29,25,5,female,External,0.43261
1980,25-29,25,5,female,Neoplasms,0.16384
1980,25-29,25,5,female,Other,0.40355
1980,30-34,30,5,female,External,0.35305
1980,30-34,30,5,female,Neoplasms,0.24522
1980,30-34,30,5,female,Other,0.40173
1980,35-39,35,5,female,External,0.28598
1980,35-39,35,5,female,Neoplasms,0.26761
1980,35-39,35,5,female,Other,0.44642
1980,40-44,40,5,female,External,0.19520
1980,40-44,40,5,female,Neoplasms,0.35080
1980,40-44,40,5,female,Other,0.45400
1980,45-49,45,5,female,External,0.13800
1980,45-49,45,5,female,Neoplasms,0.40500
1980,45-49,45,5,female,Other,0.45700
1980,50-54,50,5,female,External,0.11033
1980,50-54,50,5,female,Neoplasms,0.43716
1980,50-54,50,5,female,Other,0.45251
1980,55-59,55,5,female,External,0.09368
1980,55-59,55,5,female,Neoplasms,0.43356
1980,55-59,55,5,female,Other,0.47276
1980,60-64,60,5,female,External,0.06998
1980,60-64,60,5,female,Neoplasms,0.40781
1980,60-64,60,5,female,Other,0.52221
1980,65-69,65,5,female,External,0.06350
1980,65-69,65,5,female,Neoplasms,0.34969
1980,65-69,65,5,female,Other,0.58681
1980,70-74,70,5,female,External,0.05214
1980,70-74,70,5,female,Neoplasms,0.27059
1980,70-74,70,5,female,Other,0.67727
1980,75-79,75,5,female,External,0.05010
1980,75-79,75,5,female,Neoplasms,0.19863
1980,75-79,75,5,female,Other,0.75127
1980,80-84,80,5,female,External,0.05454
1980,80-84,80,5,female,Neoplasms,0.14706
1980,80-84,80,5,female,Other,0.79840
1980,85-89,85,5,female,External,0.06421
1980,85-89,85,5,female,Neoplasms,0.10728
1980,85-89,85,5,female,Other,0.82850
1980,90-94,90,5,female,External,0.07330
1980,90-94,90,5,female,Neoplasms,0.07729
1980,90-94,90,5,female,Other,0.84940
1980,95-99,95,5,female,External,0.07628
1980,95-99,95,5,female,Neoplasms,0.05258
1980,95-99,95,5,female,Other,0.87114
1980,100+,100,5,female,External,0.07437
1980,100+,100,5,female,Neoplasms,0.04374
1980,100+,100,5,female,Other,0.88189
1981,<1,0,1,female,External,0.08375
1981,<1,0,1,female,Neoplasms,0.00594
1981,<1,0,1,female,Other,0.91031
1981,1-4,1,4,female,External,0.32109
1981,1-4,1,4,female,Neoplasms,0.10748
1981,1-4,1,4,female,Other,0.57143
1981,5-9,5,5,female,External,0.40693
1981,5-9,5,5,female,Neoplasms,0.18182
1981,5-9,5,5,female,Other,0.41126
1981,10-14,10,5,female,External,0.40347
1981,10-14,10,5,female,Neoplasms,0.19523
1981,10-14,10,5,female,Other,0.40130
1981,15-19,15,5,female,External,0.60304
1981,15-19,15,5,female,Neoplasms,0.10826
1981,15-19,15,5,female,Other,0.28870
1981,20-24,20,5,female,External,0.58478
1981,20-24,20,5,female,Neoplasms,0.10554
1981,20-24,20,5,female,Other,0.30969
1981,25-29,25,5,female,External,0.46601
1981,25-29,25,5,female,Neoplasms,0.14005
1981,25-29,25,5,female,Other,0.39394
1981,30-34,30,5,female,External,0.38241
1981,30-34,30,5,female,Neoplasms,0.20774
1981,30-34,30,5,female,Other,0.40986
1981,35-39,35,5,female,External,0.27904
1981,35-39,35,5,female,Neoplasms,0.30628
1981,35-39,35,5,female,Other,0.41467
1981,40-44,40,5,female,External,0.18836
1981,40-44,40,5,female,Neoplasms,0.35991
1981,40-44,40,5,female,Other,0.45172
1981,45-49,45,5,female,External,0.14796
1981,45-49,45,5,female,Neoplasms,0.38774
1981,45-49,45,5,female,Other,0.46430
1981,50-54,50,5,female,External,0.10493
1981,50-54,50,5,female,Neoplasms,0.43551
1981,50-54,50,5,female,Other,0.45956
1981,55-59,55,5,female,External,0.08850
1981,55-59,55,5,female,Neoplasms,0.44939
1981,55-59,55,5,female,Other,0.46211
1981,60-64,60,5,female,External,0.07589
1981,60-64,60,5,female,Neoplasms,0.40998
1981,60-64,60,5,female,Other,0.51413
1981,65-69,65,5,female,External,0.05905
1981,65-69,65,5,female,Neoplasms,0.35202
1981,65-69,65,5,female,Other,0.58893
1981,70-74,70,5,female,External,0.05397
1981,70-74,70,5,female,Neoplasms,0.27628
1981,70-74,70,5,female,Other,0.66975
1981,75-79,75,5,female,External,0.04846
1981,75-79,75,5,female,Neoplasms,0.20293
1981,75-79,75,5,female,Other,0.74862
1981,80-84,80,5,female,External,0.05331
1981,80-84,80,5,female,Neoplasms,0.14689
1981,80-84,80,5,female,Other,0.79980
1981,85-89,85,5,female,External,0.06144
1981,85-89,85,5,female,Neoplasms,0.11006
1981,85-89,85,5,female,Other,0.82850
1981,90-94,90,5,female,External,0.06788
1981,90-94,90,5,female,Neoplasms,0.07859
1981,90-94,90,5,female,Other,0.85353
1981,95-99,95,5,female,External,0.07821
1981,95-99,95,5,female,Neoplasms,0.04935
1981,95-99,95,5,female,Other,0.87244
1981,100+,100,5,female,External,0.07160
1981,100+,100,5,female,Neoplasms,0.02655
1981,100+,100,5,female,Other,0.90185
1982,<1,0,1,female,External,0.07107
1982,<1,0,1,female,Neoplasms,0.00698
1982,<1,0,1,female,Other,0.92195
1982,1-4,1,4,female,External,0.36228
1982,1-4,1,4,female,Neoplasms,0.08383
1982,1-4,1,4,female,Other,0.55389
1982,5-9,5,5,female,External,0.43602
1982,5-9,5,5,female,Neoplasms,0.14692
1982,5-9,5,5,female,Other,0.41706
1982,10-14,10,5,female,External,0.38839
1982,10-14,10,5,female,Neoplasms,0.20536
1982,10-14,10,5,female,Other,0.40625
1982,15-19,15,5,female,External,0.61805
1982,15-19,15,5,female,Neoplasms,0.12802
1982,15-19,15,5,female,Other,0.25393
1982,20-24,20,5,female,External,0.60392
1982,20-24,20,5,female,Neoplasms,0.08433
1982,20-24,20,5,female,Other,0.31175
1982,25-29,25,5,female,External,0.45853
1982,25-29,25,5,female,Neoplasms,0.13477
1982,25-29,25,5,female,Other,0.40670
1982,30-34,30,5,female,External,0.36078
1982,30-34,30,5,female,Neoplasms,0.22690
1982,30-34,30,5,female,Other,0.41232
1982,35-39,35,5,female,External,0.27940
1982,35-39,35,5,female,Neoplasms,0.30749
1982,35-39,35,5,female,Other,0.41311
1982,40-44,40,5,female,External,0.21237
1982,40-44,40,5,female,Neoplasms,0.36290
1982,40-44,40,5,female,Other,0.42473
1982,45-49,45,5,female,External,0.15712
1982,45-49,45,5,female,Neoplasms,0.39783
1982,45-49,45,5,female,Other,0.44505
1982,50-54,50,5,female,External,0.11337
1982,50-54,50,5,female,Neoplasms,0.45231
1982,50-54,50,5,female,Other,0.43432
1982,55-59,55,5,female,External,0.08963
1982,55-59,55,5,female,Neoplasms,0.45409
1982,55-59,55,5,female,Other,0.45628
1982,60-64,60,5,female,External,0.06965
1982,60-64,60,5,female,Neoplasms,0.41788
1982,60-64,60,5,female,Other,0.51247
1982,65-69,65,5,female,External,0.06115
1982,65-69,65,5,female,Neoplasms,0.35841
1982,65-69,65,5,female,Other,0.58044
1982,70-74,70,5,female,External,0.05298
1982,70-74,70,5,female,Neoplasms,0.28510
1982,70-74,70,5,female,Other,0.66192
1982,75-79,75,5,female,External,0.05123
1982,75-79,75,5,female,Neoplasms,0.20926
1982,75-79,75,5,female,Other,0.73951
1982,80-84,80,5,female,External,0.05508
1982,80-84,80,5,female,Neoplasms,0.15399
1982,80-84,80,5,female,Other,0.79093
1982,85-89,85,5,female,External,0.06190
1982,85-89,85,5,female,Neoplasms,0.11381
1982,85-89,85,5,female,Other,0.82429
1982,90-94,90,5,female,External,0.07077
1982,90-94,90,5,female,Neoplasms,0.07925
1982,90-94,90,5,female,Other,0.84997
1982,95-99,95,5,female,External,0.07498
1982,95-99,95,5,female,Neoplasms,0.05636
1982,95-99,95,5,female,Other,0.86865
1982,100+,100,5,female,External,0.06116
1982,100+,100,5,female,Neoplasms,0.03802
1982,100+,100,5,female,Other,0.90083
1983,<1,0,1,female,External,0.05561
1983,<1,0,1,female,Neoplasms,0.01043
1983,<1,0,1,female,Other,0.93396
1983,1-4,1,4,female,External,0.31849
1983,1-4,1,4,female,Neoplasms,0.09177
1983,1-4,1,4,female,Other,0.58974
1983,5-9,5,5,female,External,0.38619
1983,5-9,5,5,female,Neoplasms,0.17647
1983,5-9,5,5,female,Other,0.43734
1983,10-14,10,5,female,External,0.42308
1983,10-14,10,5,female,Neoplasms,0.15158
1983,10-14,10,5,female,Other,0.42534
1983,15-19,15,5,female,External,0.57616
1983,15-19,15,5,female,Neoplasms,0.12031
1983,15-19,15,5,female,Other,0.30353
1983,20-24,20,5,female,External,0.58155
1983,20-24,20,5,female,Neoplasms,0.10214
1983,20-24,20,5,female,Other,0.31631
1983,25-29,25,5,female,External,0.47352
1983,25-29,25,5,female,Neoplasms,0.14599
1983,25-29,25,5,female,Other,0.38048
1983,30-34,30,5,female,External,0.36228
1983,30-34,30,5,female,Neoplasms,0.23449
1983,30-34,30,5,female,Other,0.40323
1983,35-39,35,5,female,External,0.28875
1983,35-39,35,5,female,Neoplasms,0.30010
